StartDate,EndDate,Q2.1,Q2.8,Q2.14,Q117.2,Q117.3,Q117.4,Q117.5,Q117.6,Q118.3,Q118.4,Q118.1_Page Submit,Q120.3,Q120.4,Q120.5,Q120.6,Q120.7,Q120.8,Q120.9,Q120.10,Q120.11,Q120.12,Q120.13,Q120.14,Q120.15,Q120.16,Q120.17,Q120.18,Q121.1,Q122.2,Q122.3,Q124.2,Q124.3,Q124.4,Q124.5,Q124.6,Q125.1_Page Submit,Q125.3,Q125.4,Q127.3,Q127.4,Q127.5,Q127.6,Q127.7,Q127.8,Q127.9,Q127.10,Q127.11,Q127.12,Q127.13,Q127.14,Q127.15,Q127.16,Q127.17,Q127.18,Q128.1,Q129.2,Q129.3,Q131.2,Q131.3,Q131.4,Q131.5,Q131.6,Q132.1_Page Submit,Q132.3,Q132.4,Q134.3,Q134.4,Q134.5,Q134.6,Q134.7,Q134.8,Q134.9,Q134.10,Q134.11,Q134.12,Q134.13,Q134.14,Q134.15,Q134.16,Q134.17,Q134.18,Q135.1,Q136.2,Q136.3,Q138.2,Q138.3,Q138.4,Q138.5,Q138.6,Q139.1_Page Submit,Q139.3,Q139.4,Q141.3,Q141.4,Q141.5,Q141.6,Q141.7,Q141.8,Q141.9,Q141.10,Q141.11,Q141.12,Q141.13,Q141.14,Q141.15,Q141.16,Q141.17,Q141.18,Q142.1,Q143.2,Q143.3,Q144.1,Q144.2
2021-04-07 20:12:52,2021-04-07 20:57:39,19996,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Neither Easy nor Difficult
2021-04-07 19:52:52,2021-04-07 20:58:05,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.118,6,"chameleon, taco, firework, lightbulb, joystick, star, claw, tooth",87,27,35,91,71,,,,,50,5,,,20,2,,,IM_9HnQo5uJBzD9dX0,C,,
2021-04-07 18:58:49,2021-04-07 20:58:57,2000,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,natural,They manufactured useful tools for finding and accessing food.,introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,consciously manipulated the birds’ surroundings.,21.774,1,angles,85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,35,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 20:03:45,2021-04-07 20:59:27,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.118,6,"ball,star,rocket,clouds,scale, fin",,,27,37,,29,87,,99,20,,,,,,,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 20:56:50,2021-03-31 20:59:34,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:48:44,2021-04-07 21:02:30,1998,Other,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,offer interpretive context in order to frame the discussion of an experiment and its results.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,intentionally made the birds aware of his presence.,65.022,2,"rocket at the left, dots at right middle",85,91,37,27,71,10,65,8,99,2,1,99,41,35,5,51,,IM_6mUdTl4QvbjaemW,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:24:43,2021-04-07 21:03:06,Los Angeles,Undergraduate Student,Some college,natural,"They modified their behavior in response to changes in their environment. ",offer historical background in order to question the uniqueness of two researchers’ findings.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,intentionally made the birds aware of his presence.,4,"top right chick color, star on mid left, stick on lizard, big main ball bubble extra on right",106.913,85,91,27,37,2,2,23,37,34,2,2,2,2,2,2,91,,IM_2hGiem7FtCD5cY6,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:15:13,2021-04-07 21:03:27,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,110.378,9,"circle, tongue, filling, star, eyeball, pencil, feather, blob, whisker",85,27,,,20,8,,,99,20,2,99,23,,,35,,IM_9HnQo5uJBzD9dX0,C,,
2021-03-31 20:34:27,2021-03-31 21:10:21,1978,Other,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:49:37,2021-04-07 21:10:42,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.114,4,"smile, scale, scale, scale",87,91,35,27,81,85,21,97,99,20,2,99,45,50,5,35,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:54:00,2021-04-07 21:10:42,1998,Graduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.126,4,"lamp, eyes, spots, lettuce",85,91,27,37,70,,10,,99,,,99,43,50,5,35,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:43:07,2021-04-07 21:13:37,2002,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ","The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",intentionally made the birds aware of his presence.,120.833,10,"spots, dirt, bandage, shine, rocket, stick, dirt, reflections",87,22,3,27,23,87,22,35,18,20,99,14,53,20,26,45,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 20:40:07,2021-04-07 21:13:56,2002,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not enough time given,Neither Easy nor Difficult
2021-04-07 20:10:00,2021-04-07 21:14:57,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,65.11,2,"Chameleon tongue, rocket",85,91,27,37,25,70,87,10,99,20,2,99,42,50,5,35,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:45:46,2021-04-07 21:15:03,1997,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,offer historical background in order to question the uniqueness of two researchers’ findings.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",presented the birds with a problem to solve.,179.026,2,"Rocket, bubble",97,82,67,85,80,79,67,60,99,50,5,99,79,30,3,75,,IM_6ujm5JdaXwwxXXo,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:18:24,2021-04-07 21:15:17,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,natural,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,intentionally made the birds aware of his presence.,97.253,6,"circle, circle, firework, bellybutton, indent, tongue",85,91,27,37,,50,,,99,50,20,99,,,30,35,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 19:08:19,2021-04-07 21:16:33,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,65.022,3,"rocket, pencil",87,,,,,99,,,,99,5,10,70,99,,,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:07:37,2021-04-07 21:16:34,1998,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ","offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,4,"chameleons tongue, rocket on th",65.008,85,91,27,37,70,20,27,10,99,2,2,98,43,30,5,25,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:32:44,2021-04-07 21:20:47,1998,Other,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",intentionally made the birds aware of his presence.,65.109,4,"rocket, line, dot , crackyl lightbulb",85,73,27,37,91,35,87,10,99,35,5,99,35,35,2,35,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:47:34,2021-04-07 21:21:02,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,65.115,3,"lizard, hole, ",85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,35,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:41:27,2021-04-07 21:25:57,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Easy
2021-04-07 20:07:45,2021-04-07 21:26:45,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They ignored the actions they saw performed around them.,"offer interpretive context in order to frame the discussion of an experiment and its results. ","The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",intentionally made the birds aware of his presence.,59.295,5,"eye, star, robot, runner, rocket",85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,35,,IM_9HnQo5uJBzD9dX0,C,,
2021-04-07 19:41:33,2021-04-07 21:27:28,2001,Undergraduate Student,Some college,natural,They were aloof toward the humans who were observing them.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,tested the birds’ tool-using abilities.,1,Rocket,48.169,89,91,,,,,10,,,5,,,,2,,,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:58:09,2021-04-07 21:28:04,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,130.125,6,"star, rock on the left, blobs on the bulb at the bottom, line on the left, pencil tip, little sprinkles on the left",85,93,27,37,42,70,87,10,99,20,2,99,43,50,5,35,,IM_6mUdTl4QvbjaemW,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:49:07,2021-04-07 21:28:26,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,65.009,1,rocket,85,27,37,,70,,,10,99,,2,99,,,15,37,,IM_0P8tQUyblY1MVhQ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:57:45,2021-04-07 21:29:08,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They ignored the actions they saw performed around them.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,tested the birds’ tool-using abilities.,63.98,5,"crane, monster left",85,10,27,37,70,10,87,20,25,20,28,87,33,10,11,14,,IM_0P8tQUyblY1MVhQ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:55:34,2021-04-07 21:31:14,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",present seemingly contradictory stances in order to show how they can be reconciled empirically.,The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,130.018,5,"lizard, dots on claw, dots on joystick, firework, ",87,45,78,37,56,55,10,65,99,20,2,99,87,50,5,35,,IM_0pPjBTig9nlz01M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:52:48,2021-04-07 21:35:12,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Difficult
2021-04-07 20:50:07,2021-04-07 21:36:44,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,They manufactured useful tools for finding and accessing food.,introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,65.011,6,"ball, ball, rocket, tongue, corner, ",85,91,27,37,70,29,87,10,99,20,2,99,43,20,5,43,,IM_4GYXrNOGQDOfw7c,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:38:10,2021-04-07 21:38:40,1970,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ",offer historical background in order to question the uniqueness of two researchers’ findings.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,intentionally made the birds aware of his presence.,2,Rock,65.114,85,91,37,27,70,87,10,53,99,52,2,99,85,25,5,85,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 21:39:42,2021-03-31 21:42:05,1964,Other,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:08:51,2021-04-07 21:42:39,2001,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,104.011,6,"glimmer, marks, marks, tongue, glimmer, rocket",85,97,27,37,,,,,,,,,,,,,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 18:43:16,2021-04-07 21:43:13,2002,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Easy
2021-04-07 20:47:39,2021-04-07 21:49:54,2002,Undergraduate Student,Some college,edible,They manufactured useful tools for finding and accessing food.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,8,"eye, spots, lines, cross mouth, ",65.008,85,,27,37,,50,57,10,99,20,,99,13,,5,35,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 21:17:10,2021-04-07 21:53:52,1999,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too much time given,Fairly Easy
2021-04-07 20:42:44,2021-04-07 21:56:42,2001,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ",present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,6,"circle, hair, rocket, scales, star, ton",122.18,85,91,27,37,,29,,,99,,2,99,50,43,2,,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 21:11:55,2021-03-31 22:00:09,2000,Other,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,natural,They ignored the actions they saw performed around them.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,intentionally made the birds aware of his presence.,131.441,1,black squares,85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,35,,IM_0P8tQUyblY1MVhQ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:48:50,2021-04-07 22:00:51,1998,Undergraduate Student,Bachelor's degree,edible,"They modified their behavior in response to changes in their environment. ",present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,7,"claw, heart, star, pencil, chameleon, surfer, lightbulb",130.022,85,14,27,87,90,25,37,3,99,20,2,99,18,50,5,37,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:58:21,2021-04-07 22:02:06,"Mumbai, India",Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Neither Easy nor Difficult
2021-04-07 19:01:30,2021-04-07 22:02:19,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,They ignored the actions they saw performed around them.,introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,130.117,5,"moon, tongue, firework, design",87,5,27,10,5,12,37,10,99,20,12,90,99,15,11,90,,IM_6mUdTl4QvbjaemW,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:42:55,2021-04-07 22:02:23,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,117.218,6,"tongue,whisker,navel,rocket,circle,circle",85,91,27,37,90,,,10,99,20,2,99,,,5,,,IM_0iT2386VNKuJ99Y,C,,
2021-03-31 21:52:02,2021-03-31 22:03:52,new york,Other,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 21:13:43,2021-04-07 22:04:10,1998,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,90.461,6,Body,85,9,27,37,,,37,,99,,2,99,,,5,,,IM_728fjwfYvqAc1Yq,C,,
2021-04-07 20:57:20,2021-04-07 22:04:34,1998,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.023,4,"globe, light, ",87,75,85,99,75,91,75,81,99,2,20,99,85,5,50,50,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 21:54:28,2021-03-31 22:05:35,1986,Staff,"Advanced degree (Master's, Doctorate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:48:33,2021-04-07 22:08:44,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,65.03,3,"spots,sparkles",85,91,,,,,,,99,50,2,99,43,,10,35,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 21:26:40,2021-04-07 22:08:58,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer historical background in order to question the uniqueness of two researchers’ findings.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,77.283,1,Glass ball bottom left,85,90,27,37,80,50,52,20,99,20,2,99,25,78,5,48,,IM_3EtZRQZn7YRvniS,C,,
2021-04-07 18:52:40,2021-04-07 22:13:31,2002,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,natural,They modified their behavior in response to changes in their environment.,offer historical background in order to question the uniqueness of two researchers’ findings.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,tested the birds’ tool-using abilities.,65.011,8,"circle, ton",,,,,,,2,10,99,,5,99,,,,,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 21:20:36,2021-04-07 22:17:18,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,65.015,1,"bubbles, ",87,,37,27,,,,,,,,,99,,,,,IM_4GYXrNOGQDOfw7c,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:28:06,2021-04-07 22:20:43,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,105.164,4,"claw, lever,heart, lizard, taco, rocket, ",85,97,,,,,,,,,,,,,,,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
